Temperature (°C),Humidity (%),Wind Speed (m/s),Evapotranspiration (mm/day),Rainfall Pattern (mm),Soil Type,Soil Moisture Levels (%),Water Retention Capacity (%),"Drainage Properties (1=Poor, 5=Excellent)",Crop Type,Crop Water Requirement (mm/day),Growth Stage,Water Requirement (mm/day)
16.924229575200435,65.08626742212391,4.238231202774297,3.5585794313257715,10.311996583741688,Silty,7.220643642896867,42.969500653353656,2,Cotton,11.871338869479443,Vegetative,15.33
31.769125636075895,78.8558004245003,4.9982759550960605,2.4196790499165153,132.0402137111983,Loamy,19.905095231592007,35.58329478443787,5,Cotton,3.8626077542968087,Flowering,5.18
35.531485509321136,41.60019848969562,7.437994738416636,3.449156239667518,184.89565435887727,Loamy,34.619738907940494,17.61213742025753,3,Cotton,3.503002494402711,Vegetative,5.1
21.116376365117826,48.22147726855646,0.7760650291741031,1.908342775256361,123.52756343755757,Loamy,8.524644111352504,33.76201930427391,1,Rice,11.248192731585508,Seedling,11.79
25.532522040834117,89.7309416416044,4.812267710786991,9.340258746771966,142.53149748028218,Sandy,38.05265597660793,27.387406314966793,3,Maize,11.361532719745728,Flowering,20.86
35.970983419131755,44.709216080972624,7.37130166349145,8.853617368200226,158.45337450450938,Clay,15.800662976774559,19.284338770609043,2,Soybean,6.791950724997117,Fruiting,14.79
36.9280116915572,63.70476571034392,2.067004781576584,3.7764254528663708,44.4492644372303,Silty,5.508747029052593,41.96516430528482,4,Maize,8.402987193297808,Fruiting,12.07
21.07949950660565,76.21115712053472,2.331000372739319,3.222890343386803,116.19278360251263,Silty,13.860445267251102,15.98223544072615,2,Rice,6.178482240084696,Flowering,8.65
28.764265863534106,99.99398614665412,7.216932668191447,9.14857582658424,61.811343206037826,Clay,7.4380867194146205,35.213566947484054,2,Soybean,11.27200684677312,Fruiting,20.66
19.81232876589568,54.823306519626556,11.098992957996002,1.0159475618886038,49.899075845061056,Silty,24.82334711198352,34.430156699886844,2,Rice,10.353129736038195,Flowering,10.97
17.546969103488912,54.2474301299955,12.589359498349905,6.40519775192212,38.49128301711089,Sandy,16.07137946426924,22.144555780929668,1,Soybean,7.140489789355826,Vegetative,13.16
37.77801253479894,87.4070703546934,8.421551513818855,9.244033848511034,117.08612306054216,Loamy,33.240681487363474,27.169565641990566,2,Wheat,6.4613964595982525,Vegetative,14.53
35.512687605802725,84.44024890078906,7.383860319427601,5.577017400157175,158.906385310761,Clay,30.64187808433132,14.662869322314979,2,Rice,8.869842927735961,Fruiting,13.26
34.000872545079346,78.48607053876388,6.07206824266645,1.026702636396705,175.17781283768912,Loamy,21.400876082037154,11.021316708057158,2,Rice,8.646118895376762,Vegetative,7.92
16.21915797032851,57.05837099272231,3.29776039034529,2.9698428644664014,85.71718922837188,Silty,24.621056379445655,10.520751709631387,4,Wheat,2.813471884360438,Fruiting,5.14
36.093219817756435,45.915129612857264,2.6251490408082883,9.301974345027407,74.57980003958778,Peaty,26.306936034335706,16.972903442699735,5,Cotton,4.789373977039618,Fruiting,14.2
25.951101897634594,68.69843860678789,11.982498549096217,1.1532018176184633,137.4613804201182,Silty,14.474664058842325,44.67892272296292,2,Wheat,6.385603618380504,Flowering,6.12
23.55987808239649,90.09786345053128,7.242596167078875,4.5530178945688125,156.07184837047012,Silty,9.878173061796563,30.904349543111742,2,Wheat,7.608121021869148,Seedling,10.0
28.66190902563441,90.70219665668692,11.959643559456442,8.107702536996804,50.66386733447932,Clay,18.178158561902485,14.684638109538648,2,Maize,3.9148235257231248,Seedling,10.0
17.283831068088894,28.679867605635074,10.709204020559131,8.542818943165031,59.45817684220734,Loamy,8.320014113989297,46.21980338906565,1,Maize,5.199244750499347,Seedling,11.56
33.91616373380997,54.268022705052054,3.311490758558993,5.298471393658031,106.67866383019006,Clay,16.0202181391886,32.75555069658793,4,Cotton,7.042741511086727,Flowering,12.12
29.5608769222074,57.177756495899956,7.899455331062773,3.0923537655956728,88.87713756798874,Sandy,24.34107562722006,11.115421143997363,3,Maize,11.008825676219947,Vegetative,13.21
19.66475242182919,98.20922940190026,6.93824114112887,6.39734245917543,141.15754661194444,Loamy,23.903938344601354,40.50915660165235,5,Cotton,5.880961448845984,Fruiting,11.37
19.705804994226142,74.23984121940677,6.6461658383151025,3.3740022840157136,100.89699819754918,Sandy,9.22146810537395,28.937406127847304,2,Wheat,4.945488191418894,Vegetative,7.31
19.606216289316855,52.57971338096564,8.3672802134553,3.2973783219632473,22.31982114451654,Sandy,5.291868500140274,31.314526674780257,3,Maize,10.52901951549591,Fruiting,13.91
16.42505968879835,22.08463087884744,14.74018756559385,8.268397870573118,33.19063895762091,Clay,8.113024667922684,34.52907422481195,3,Cotton,4.316994433893428,Vegetative,12.25
29.69496123429212,65.23081280793568,12.287058666225807,2.3883925176695175,180.3817687641279,Silty,6.265251468280368,13.7780157746647,1,Cotton,8.042822360911767,Seedling,8.51
36.0087044397127,27.686078051068492,13.603830258640679,1.0496933056179172,45.479672965985785,Peaty,19.01641112925497,47.909607447913174,1,Maize,6.136606272767226,Vegetative,6.73
15.437455349684715,86.75599658782104,0.9297739560525444,4.030976953052642,10.017218283580043,Silty,18.641256516037316,20.21569844459843,3,Soybean,11.069617921357962,Fruiting,15.39
16.22511612428184,80.20149284562896,2.5348773184913362,5.4187655949552695,146.29091165744506,Silty,13.45653778566043,34.873288902406145,2,Maize,8.867205600167614,Flowering,13.61
29.319256917173647,56.8407327926543,1.7290730732561708,7.345723527057913,136.80222876892816,Loamy,12.540556088270087,44.22251865560488,5,Cotton,10.87617662977781,Fruiting,17.45
35.48739213465131,54.33686236333598,4.316849573446511,8.030037318438598,120.01520373096398,Clay,18.874697076044228,23.27670140177068,2,Soybean,8.603788278862794,Seedling,14.07
23.16847226421584,91.78711724550149,6.907441133516432,6.971672900202671,100.45123089295211,Loamy,8.030075237796142,35.10211839270356,4,Maize,7.620438995976721,Fruiting,14.18
23.740359970193055,43.076668033450275,9.809772091010398,6.638579922852339,193.9160708093639,Peaty,12.50081937483257,49.5550858705508,4,Wheat,6.168116265779379,Fruiting,11.34
29.908662437419398,39.921596968541664,7.762053361155729,6.9917385008749156,23.96645918369067,Clay,19.199216669909546,44.07196865807339,4,Rice,8.123579661686534,Fruiting,15.55
21.855322228103674,95.13579462606097,13.596166766240527,3.4437386582298912,102.03255651563,Silty,8.319046998525254,41.17138734308632,2,Maize,9.870861710840646,Flowering,12.78
15.665209151942104,84.73966694027861,14.127911403961024,4.44125190668111,112.80898869400873,Sandy,34.428478548161365,27.572008047303033,1,Maize,6.312850879360004,Flowering,10.29
33.3807129525399,85.65004744537558,2.871053792363154,6.547928508996081,4.498583676167867,Silty,28.660647428487053,28.050781578542843,3,Rice,8.38515962905042,Fruiting,15.54
30.641247823536325,35.61550514207404,12.867237343839383,1.5901359431857558,82.3984849608677,Silty,18.40917370962672,29.421595739930847,3,Soybean,6.434291176007809,Seedling,7.05
29.518899976391477,31.463679314474753,7.484971958192864,3.657928150610701,156.56042507772824,Clay,10.263940823010609,37.61726475553982,2,Rice,2.9624186520100944,Vegetative,5.05
33.54210322479558,22.08236398537079,7.073277334102073,4.657770502818877,94.21975104858649,Silty,11.7965559154057,15.773489073471602,2,Soybean,7.615936228796048,Seedling,10.59
31.880770939050937,38.963320713494404,11.881620553026238,5.800966145685424,175.05568995818336,Peaty,9.203135466171041,44.44112099820029,5,Cotton,2.6500516456861383,Seedling,5.89
20.147049704458027,81.93523933714599,1.8505373811507104,5.37833896624865,128.95978637789185,Silty,10.602933954573661,10.723161767326985,4,Soybean,7.971441207971009,Seedling,11.24
23.812026173583778,39.20307350113198,13.296150347577624,7.463186903385943,153.21707280997484,Sandy,19.787994863955436,16.79972558818648,2,Wheat,10.39262966005899,Seedling,15.14
18.152753541965623,78.3282626875901,10.227518640940414,5.26084007874815,160.896027038472,Clay,13.598263284845839,29.272574096126903,5,Rice,3.556534545268762,Seedling,6.48
18.246425335447025,40.15266122939372,13.191293311040969,9.1371698544249,137.90004788802665,Peaty,35.960246690142846,20.084677581303133,5,Wheat,7.962577711976653,Seedling,14.17
31.90489365891348,51.623399836053736,14.91992487676053,4.422865079371756,149.87613200527022,Clay,38.63250555119699,24.623267939331576,1,Wheat,2.5890820216607806,Flowering,6.1
36.465002674562456,98.65298319291267,8.011064559180173,5.728345355585407,139.06210796424955,Sandy,29.19777652218999,23.303323677497353,4,Rice,4.711609091283488,Vegetative,9.05
39.06831459652848,39.58493850273085,1.8523018696794702,1.0288935064182412,110.09274969072465,Loamy,33.30663883064089,20.758589307398772,3,Soybean,3.258558161177068,Fruiting,3.18
30.70867793873611,50.10965018386141,2.9145960124978543,3.7943016080157044,113.3065931190866,Peaty,13.929183745269253,25.211054241286806,2,Wheat,2.2485265565148365,Vegetative,4.91
19.602533084023925,44.086974437217094,5.192464517037494,8.79915679582593,37.97695652736026,Sandy,28.275839095534316,30.21153477531733,1,Wheat,10.454640773291098,Flowering,20.56
17.641258636223267,28.769998906400183,2.0015176609532883,4.0021875513666245,165.48784667581137,Loamy,7.029952852764474,29.054352052698246,1,Soybean,6.099458319656489,Seedling,7.98
35.32127428841895,59.191531370465995,12.322456478997662,3.278676999992158,62.42746275437976,Sandy,38.60756298581485,42.476895724590435,5,Wheat,3.513503221903345,Vegetative,6.17
29.46891190899998,50.295253066640186,4.804583839975143,5.891832661979994,107.14737649306623,Loamy,28.45724378574296,22.32580240309239,3,Maize,8.35250413673792,Vegetative,13.17
30.457125525342995,75.59096686458241,14.650349726288047,1.7085708859786521,49.909111588503194,Loamy,16.08979100155441,21.276419004197507,1,Rice,11.013153616178052,Fruiting,12.34
34.536552218867726,85.4075637561237,10.687575763011907,5.784446184853593,139.17299582124548,Clay,32.05645455743673,30.177951609171124,4,Soybean,7.015436329921079,Fruiting,11.85
32.58193069331129,63.53997715965108,3.014740368705586,3.732992184179695,195.03379043678711,Silty,5.552980722139619,11.917373850245081,1,Maize,10.293124105196622,Flowering,12.43
35.861456321402414,22.57571376698695,7.402618380687134,4.447926008869488,160.38804692948148,Silty,18.16826823866439,14.472411738567166,5,Maize,10.426599513655793,Seedling,12.7
16.405347636496963,69.51378849877773,7.269821213683156,8.122285039034303,123.81909637751338,Sandy,36.34802170375471,42.12351951691752,1,Soybean,9.503552715906686,Vegetative,16.39
33.68801591866262,24.431258401675137,7.641419045837691,6.957676167527065,113.50130674842018,Loamy,14.211984707738123,29.748378474691744,5,Cotton,4.750366789943382,Vegetative,10.57
36.271318933052385,69.308505887922,8.267521974322566,5.014954838114586,97.9542514705858,Silty,28.377000922767213,12.661415280116476,1,Wheat,6.677892044672549,Fruiting,11.12
22.15337606145786,74.80239594153508,0.9520096936070974,6.197646817764455,40.994286352720046,Sandy,17.60362888398924,27.615316958628398,4,Wheat,3.454173222299673,Vegetative,9.24
31.01118184983132,35.82141020940148,10.45136632328254,7.901728797882063,69.6020103688491,Sandy,18.732751749034293,25.930574760402877,2,Cotton,11.203097777549814,Vegetative,18.41
22.854051595924304,85.54769189774169,7.564280741682428,7.712053706765695,81.27881483426012,Peaty,31.107796755406945,19.84537927263991,2,Cotton,8.583805001879252,Fruiting,16.17
38.94927666206135,92.88681052592389,11.968998283596136,2.6678953949606057,188.91381496820208,Clay,36.85720993689196,24.884129813658525,1,Cotton,2.0562675741843286,Fruiting,2.91
15.835589310887594,85.04695712910558,12.322568812276243,3.7082729979928426,85.11657080720248,Clay,10.835148303789335,17.5342161236734,3,Wheat,9.998117594603205,Seedling,12.28
29.494821095823877,44.408735216966576,3.842759268879903,4.134132378694227,117.2380709591852,Loamy,14.691223806444139,27.96238261073412,2,Rice,2.14553796311513,Seedling,4.51
19.162588676237878,66.93144099565075,1.2021327231882781,2.68788061004504,184.48490812235175,Silty,22.072481391792174,26.341124459978914,1,Wheat,8.122876981402412,Vegetative,8.97
32.805505129428965,93.18521193529821,10.696890913628678,1.1094530860567378,103.68528156226861,Loamy,26.48356230676639,34.30001401284355,2,Rice,6.4001099914395105,Flowering,6.49
19.397257085466553,45.65317809782799,14.677560432726178,2.56570541909931,50.28995597280688,Silty,21.37254894755903,47.68416870812076,5,Wheat,4.0846490056219,Seedling,5.73
20.88458154745894,85.602225781234,6.976540805423065,8.274198943733385,76.20122131961551,Silty,33.193504322625,17.418500387422327,1,Rice,9.54233050245314,Vegetative,17.05
27.359270276143953,20.758010500935722,4.264385739107139,5.91328406253224,75.10784009055658,Silty,31.883320961516205,26.69763726968342,1,Rice,11.986181681277067,Seedling,16.12
37.870873749921955,20.2917362227741,2.771742471460474,4.074922242884627,142.9435129404309,Silty,19.183502271245807,32.488821269191924,2,Maize,9.030973398610522,Fruiting,11.94
20.29285930369927,80.77693282711739,4.667961162163484,6.475100010665183,59.22414609200517,Silty,6.421415543118842,31.87964975441501,4,Wheat,10.076050212514064,Fruiting,16.55
18.606000527952588,80.91580657016969,5.254833494886022,7.658507128121125,146.05771555207886,Peaty,11.807373258608276,36.45362521898366,1,Rice,11.128099348296914,Vegetative,17.33
33.97442079635077,83.1181750281835,6.646183779799736,4.189850047187764,177.84854237734513,Peaty,22.043342722323587,20.717215168744936,1,Maize,6.413634125499711,Vegetative,8.82
27.515488308348274,94.40214703105299,10.003403286611505,5.19467357381477,67.21460234274237,Silty,37.462981483172335,35.38203171483172,4,Wheat,8.383864046255567,Seedling,12.0
37.79462780954428,29.43250494562274,4.460864313163293,1.5779189500310404,27.068220049153812,Sandy,24.864932039812818,18.046805729601235,4,Rice,7.318515458131997,Flowering,8.89
18.665363928996058,38.558798798695065,1.2391630702958016,6.373814825912313,127.71087019372855,Sandy,23.56382172551795,15.0182218340329,4,Maize,5.163119703608645,Vegetative,10.26
31.148197325575982,92.29799362990461,5.912539867804433,4.207663859969662,72.17089350479884,Clay,30.33895151560528,43.26580000902815,3,Cotton,2.643033744451642,Vegetative,6.13
20.821978653795377,34.178895821788274,12.906629434306598,4.9017128284070886,106.79723342891559,Silty,10.330323185474944,28.94959630336091,3,Rice,10.577418715598276,Seedling,13.64
18.919010716290984,74.57834140612673,7.726096907352315,4.803405561522323,126.83312636792215,Sandy,10.142146384855803,25.891093042286883,4,Maize,3.021475719773685,Flowering,7.26
32.08573537893176,62.43704000326523,14.489364487308443,6.691683598682885,81.5485888121823,Clay,17.08883110642667,47.14058559669913,3,Rice,7.625958086625688,Fruiting,14.09
29.842115497718332,26.65549414812058,7.802512200786611,6.152188140590328,184.93889035801493,Sandy,39.81984210412519,38.39029554000652,4,Wheat,2.3150191073128306,Seedling,5.76
33.87068645905828,42.82109295532263,4.500532845366793,4.798954429989112,79.92293083409443,Clay,35.657964137479,37.085150896929434,5,Maize,7.357003299233226,Vegetative,11.36
22.73656441115456,61.62977731527743,3.3030529600556116,1.1525951934165581,61.47486544800578,Loamy,28.80398651521822,17.770389084046002,5,Wheat,2.568338507412891,Seedling,3.0
26.199291409554746,88.18800933470672,10.570605203390857,6.588663531682413,177.1350442197775,Sandy,18.69042230020399,18.370328351864554,1,Maize,9.07875494737844,Fruiting,14.38
25.136791908260463,76.6030791691739,8.277528643772827,8.916197266308943,27.26034468516194,Silty,24.413588431185964,29.324054234995295,1,Rice,7.933148725290385,Fruiting,17.44
39.60223659916285,69.75065291639464,9.257984470433902,7.925964144345079,24.841785757118018,Silty,15.624394126816915,36.09215074608263,4,Wheat,9.183990228559638,Vegetative,16.86
22.306223918484697,59.682631195313185,11.449338445344901,9.83454069025074,187.13964152112516,Peaty,28.600745426511846,25.81090083290067,4,Soybean,7.660424657663146,Flowering,17.22
22.37043095866917,43.89471870513074,11.025600231840947,2.25167804218642,41.7936828218898,Loamy,19.659598154511826,12.567410711915294,3,Soybean,9.453516068387602,Fruiting,11.47
23.863705220715183,29.539592905540893,1.1287678524392912,3.002680475090683,29.687480724928108,Loamy,9.207556298477591,37.321157266165855,1,Soybean,5.664859242456763,Vegetative,8.37
29.114852032258035,52.72608276528764,12.137292626777908,5.853407186997812,107.0336608039097,Sandy,12.528078393432086,40.95005030209852,3,Soybean,5.275940150169213,Flowering,11.02
21.30806860659363,22.281479512903406,8.224197952249817,3.122935321094258,9.357693242059506,Clay,26.304247696787343,47.772099062697045,2,Maize,6.940998308258024,Fruiting,10.27
37.88224850948185,36.884471141348044,6.179773696814204,1.3109480315352084,124.00300014551202,Peaty,29.309764594185335,26.350708984564868,4,Wheat,7.046170936041278,Vegetative,7.12
21.642139121656587,54.59867006981278,8.29403168088702,4.620594485475515,90.58615966781294,Loamy,8.360758262195642,20.32192221841133,1,Maize,5.3903823820262176,Fruiting,9.48
37.39539328900487,53.488414853753206,9.380546002631213,3.5888026073858423,128.0823928829467,Loamy,33.291934197525116,47.0323202185522,1,Wheat,6.956066499395066,Seedling,8.8
17.586876591164618,23.54363447975939,2.667841493170056,3.3738476109299453,56.787380706550096,Silty,33.85215850702232,38.60555366308877,3,Soybean,4.120827455621686,Fruiting,7.21
31.41406755999131,67.1248122820233,6.552523232233453,9.578555353218238,181.09444286978834,Silty,30.307866999695882,12.55945210347769,5,Cotton,8.514103667146056,Fruiting,17.06
37.67463796095609,63.9747404682589,5.366000047728665,3.146087046389046,54.11614254506914,Clay,28.92559870561318,33.201093623924166,4,Rice,11.717603514250698,Fruiting,14.58
19.218735959955737,26.248344321673027,5.580929699861557,2.1648931406865803,127.51293710857212,Sandy,13.115400510837738,11.141066376652446,4,Soybean,8.047756130639446,Fruiting,9.03
39.20817400248137,95.45304419683515,1.8243566069059691,2.1278733211706604,189.01837012552494,Clay,37.18676868447517,19.060961188169717,4,Soybean,6.748879152521605,Fruiting,7.01
26.32208401038779,27.95062231606881,2.817730576003341,8.256916661396762,80.16185766825652,Sandy,14.400074430915636,12.838115567620637,5,Cotton,11.049373356280817,Fruiting,19.25
38.64287771102561,88.38673209898688,2.8465649800002097,7.433632670740662,32.285305658568994,Peaty,11.387662376111038,18.195655078971768,4,Maize,8.588044659521312,Fruiting,16.41
31.920501090751173,20.024778553200477,5.911758776713893,2.1653757601035597,13.676495182366754,Loamy,27.348691284638218,29.596908122343702,5,Maize,4.971509802405392,Flowering,7.41
22.53967174683879,90.58248760363065,13.470127400684477,2.977778069747077,192.60359936152125,Clay,17.74365032309173,21.954659393884842,5,Wheat,8.205716521284224,Vegetative,9.26
19.70756312292766,21.577578576345005,3.4873968928536687,7.726087075991773,152.7402971987878,Sandy,37.6559829631681,13.52050522416263,3,Rice,9.45759197063622,Seedling,14.42
22.593376155627485,80.62496255136928,6.5347913612846655,3.471547580511527,183.79041201415686,Peaty,21.108736296042267,29.282412264171587,4,Wheat,9.709927850573095,Fruiting,11.51
17.325435231566875,48.93526490402024,5.018336521837499,9.83387867641617,139.7666106319623,Clay,10.730149006790384,38.3395333021887,5,Soybean,2.0790953906557945,Fruiting,11.36
18.596699158583245,79.05734401090558,11.917058031994403,5.865130599588179,68.48970083787138,Loamy,38.51350265881978,12.125011441305142,5,Maize,9.651419744682023,Vegetative,14.83
17.61651100866203,52.13961643399828,1.2268332686518342,2.728071733690794,24.603317196676034,Peaty,23.04018697924328,45.29609830369403,3,Soybean,9.992372441970733,Fruiting,12.72
25.573588593538943,25.672633786547337,3.3498792352704108,8.729276090614597,185.86137185500013,Silty,23.149562368627528,36.12279337043604,4,Soybean,3.7504288806452784,Fruiting,11.31
34.889459406439656,81.40053563162913,3.5543023641445184,3.8752799130751163,97.92380882618824,Loamy,18.503094109552656,30.77765902302948,2,Maize,10.50989781261778,Seedling,12.83
18.534588855408504,25.700214825709196,14.897960604541852,3.5992661955794003,79.30179925552456,Silty,34.25978212598718,25.852674279583837,5,Soybean,9.12204843597867,Seedling,11.37
18.258010829308397,93.76963487689744,8.776237760511401,3.946971101063486,115.55841224782463,Peaty,15.06752672401032,25.73150890622623,1,Soybean,8.196005367577703,Fruiting,11.27
31.085723737933268,24.07792286333291,2.514894833561014,7.913775234007339,21.31186428621381,Peaty,5.4798397761600075,23.422351226701874,3,Rice,9.692070376958213,Flowering,18.93
19.929574549201657,58.346022221721235,4.4468875195102,2.558916547443533,61.84076387489679,Silty,22.404727441852998,14.629174193257617,3,Wheat,4.530632496450554,Seedling,6.08
17.44025095272479,77.84275446806365,2.9334203647824015,4.4360720223484424,127.5752214196334,Sandy,37.406041907479526,13.169675496883443,3,Rice,3.542568384650589,Vegetative,6.7
19.17121445513944,51.45971718336302,2.306766259481996,1.277494955059694,20.024589271431047,Peaty,14.564334029053121,22.353211405815678,4,Cotton,2.6908613317944114,Fruiting,3.88
38.0932848969194,37.37867796739478,12.059139411914442,8.43963955614647,27.04855179297678,Clay,14.320690284270787,36.68256177473363,2,Rice,6.324947952612903,Flowering,16.13
35.53678131940477,80.72727691168217,7.688413115575146,4.066468896763047,102.1175728182111,Clay,30.833495780541828,21.535774303823384,1,Wheat,7.063538959242014,Fruiting,10.41
23.851614058877352,82.74357638309812,9.65254698430733,3.23355627827537,124.69142492021821,Peaty,32.143666692246384,42.49059810532661,3,Rice,3.0358283257055256,Fruiting,5.22
31.39551918318482,93.81559871634937,5.303143081383943,6.219039181379493,37.400341158758145,Silty,20.244478818980163,25.211625807249597,5,Cotton,5.988808316621768,Seedling,10.66
28.431891841700953,50.09320883448622,8.528578747976276,7.3449269537623785,6.6169268910983625,Silty,34.17751448930626,35.24774339204432,2,Soybean,4.610095993318867,Flowering,13.34
31.9281065870641,60.50013875978615,4.234750971593608,8.316064334646487,191.67337855335123,Loamy,11.017657940128917,27.276537681992075,2,Soybean,10.846723501512457,Flowering,18.53
32.06677881156898,49.05027542768576,4.966525986459405,4.130064509491611,5.498531576511367,Silty,17.84588806763314,29.913059669108666,3,Rice,7.725436042729475,Vegetative,11.8
30.718350376499824,40.566545748109455,9.957450193317628,8.310707651341627,0.41040830412824025,Sandy,19.149727036087025,20.006422795071085,1,Cotton,3.746654145935537,Vegetative,12.05
21.652534213432716,80.08263692300869,2.6800768258288388,5.183929003343124,64.66811376563994,Sandy,15.94785626222027,30.554763133831315,3,Wheat,6.851587948127156,Fruiting,11.84
15.975160519070453,47.172147601356436,9.449716957928198,1.9102804079070244,44.49063375511364,Clay,12.62081421567004,14.426122813740925,1,Cotton,2.413736182263831,Vegetative,3.88
26.389169549752722,54.25195535938816,12.857404838135345,8.616767344442014,114.71727241964219,Peaty,16.83523351298024,25.4707032431782,3,Rice,6.4901177313303355,Seedling,12.47
37.274347117267595,52.293892609922224,2.2461367796211515,5.928713038941529,178.84177536821605,Clay,5.6301114237515195,27.932038551368905,3,Maize,11.015084997151172,Seedling,14.33
29.2374314629644,77.01289805173967,13.513188568264695,6.4222261475264695,96.22153448786293,Peaty,29.617251216602398,38.159837820467715,3,Maize,7.196296876445706,Vegetative,12.66
35.809776042547696,93.42365008885439,1.6519623643339774,9.437421427252618,154.6602417633941,Clay,28.93857320856092,26.008847114988093,4,Cotton,4.161433706894018,Seedling,10.47
39.7906085740307,73.34048490459018,5.559183790860159,6.032363364453297,181.84540769579,Peaty,20.757633927361663,36.61744022895176,3,Rice,11.170233923520293,Vegetative,15.38
19.090405103456906,57.7266076875386,9.352385070950922,1.050251776101901,37.87993072124149,Peaty,16.302045435298922,16.984645248126622,2,Cotton,11.404594566920512,Seedling,11.94
32.29444097854956,82.33640917911067,8.611514021718785,8.835542569027924,97.66217722440118,Clay,20.193273756585718,11.0090418413191,5,Rice,4.752343731294936,Flowering,14.18
31.857339342500616,71.277705929771,1.897670551169285,3.5627597229111396,128.4139999197459,Loamy,37.7782285596122,30.23789883926652,5,Wheat,3.7373272326521025,Flowering,6.47
39.49888618395696,24.84882856942508,12.08424093289487,5.515902287056034,66.37664758406892,Sandy,26.1247697114732,28.954831304068236,3,Maize,2.9056253249450363,Vegetative,7.76
39.64001834882001,27.65308691350733,14.610722750606165,2.843979423052782,147.95042219768504,Silty,30.597506053632767,36.790099800306265,4,Soybean,9.717377274952991,Fruiting,11.22
32.16696529310323,23.033355525890666,3.1278101931646662,3.6728521160947607,141.06299504436498,Sandy,13.033086085895393,22.541810501668998,3,Maize,9.149638677315957,Fruiting,11.64
21.090369799554857,56.545306096505584,13.47939906232421,7.179839632603304,84.21885683028391,Silty,8.316529031382984,11.194614368768567,3,Soybean,9.674802166946126,Fruiting,16.65
34.96389595326498,86.06827474711719,8.573736910620383,4.866160159341225,17.590750684892285,Peaty,7.911472714819088,38.94278419390196,1,Rice,3.620223006045297,Vegetative,8.31
17.675728355275954,45.04665354810817,14.071039683057247,6.644175675232484,2.313756696515923,Clay,21.520659875250455,47.68846378729125,2,Soybean,11.741347291359144,Vegetative,18.36
34.51748260429072,50.732814647398534,3.0532463970430364,8.412181221816558,73.8699124321701,Clay,30.084021826886143,25.770541887769248,1,Wheat,3.9174654822559267,Vegetative,11.59
37.75490310361741,92.75816866943126,11.984310201101655,4.067398199677107,16.413769023519652,Silty,32.09421339079191,34.44511122263937,5,Rice,2.3792236289114923,Seedling,5.5
24.57083486921088,86.95227562533239,1.3668328439573014,6.115060344934369,156.3248886416522,Clay,30.214343244650337,31.787488499058462,4,Maize,5.932405252093202,Seedling,9.57
30.76588237457701,73.2038489906048,13.306348478639533,7.998291040358226,66.86515665379615,Clay,36.94668706768596,32.64005834164732,1,Maize,7.5456677675120725,Seedling,13.41
25.753568302420657,41.344302567380105,10.275311621894687,7.436108734924372,133.21965515833935,Clay,6.820085606226516,44.69504853787757,2,Cotton,6.161474731176272,Vegetative,12.27
25.94412637470321,29.363318615075478,5.868694366875236,5.858590923836658,69.27579746009167,Sandy,34.936882099769065,39.45347089211977,2,Soybean,6.853262137674336,Seedling,10.99
22.759272227703,21.284705814409097,3.2617689407188273,4.450451596546196,159.18768336560362,Clay,28.123680846139028,40.791456484305584,2,Rice,7.610847546084436,Flowering,11.04
34.05324051125811,28.56085380835367,12.33972992922447,4.6675178310971575,177.68249932395622,Loamy,11.143203920092072,13.601500213773816,5,Soybean,4.1090073282978805,Flowering,7.58
38.404414104162626,43.40771548991542,9.246999160224767,4.89821690796639,167.50282985254802,Silty,28.883325719316964,15.868298753281152,1,Wheat,10.424597752383649,Vegetative,13.65
38.51877148086153,64.14320508635966,5.72602986774602,4.139609760515366,96.89471279597066,Sandy,22.911584604814994,36.53218470645385,2,Wheat,4.663453278749337,Fruiting,8.15
19.369532121873345,25.12000662019095,6.935619459636486,7.291680714007281,16.7903221739641,Sandy,17.566443628697055,31.61831140967063,5,Cotton,11.981853523452898,Seedling,17.68
36.86859124141415,30.898222265475923,12.48486851304946,2.128737270446467,74.3422211586859,Peaty,13.678535570805254,40.97113281574248,4,Rice,11.749346360156673,Seedling,12.86
33.43578603567805,34.48645618463529,5.414444303674582,9.707087086455491,84.89119894101653,Peaty,21.24540355356564,13.722932791995554,3,Rice,5.117531098593176,Fruiting,14.86
21.32093501725723,70.5585674386645,1.799673832593966,8.010869517743862,192.05080217137493,Clay,13.369642581622333,32.65948484666148,4,Soybean,7.293892251680026,Seedling,12.17
16.682115323037863,69.26318391840995,13.713591496950354,3.6834674695009646,113.09946104141912,Sandy,7.899647938744669,29.442775888396415,1,Cotton,11.274226707562967,Flowering,14.34
21.69993167210945,64.06125810977224,6.116484225041502,1.3829281234357207,128.1692465792883,Sandy,34.61420204469957,44.18747506232404,4,Maize,7.569041438026563,Flowering,7.69
37.80520591953814,40.04011397567517,5.551618911170595,7.4017285514103355,156.4007162004148,Clay,25.749294364966747,17.48595891358692,5,Rice,9.825471192627546,Flowering,16.83
30.829466872394306,49.689575297498564,3.463794473701121,7.609231404728499,113.64049344206775,Silty,17.728438043591566,23.94852557202352,1,Rice,6.663216622476679,Vegetative,13.14
33.02636652244679,27.73517730701944,13.51262728281101,9.67260349474819,119.69692183655238,Sandy,20.63379932214642,16.01885843356297,2,Rice,6.704206108865109,Seedling,13.48
